Loyalty Number,Flights_Last_3M,Distance_Last_3M,Points_Last_3M,Flight_Frequency,Avg_Distance_Per_Month,Avg_Points_Per_Month,Points_Redeem_Ratio,Flight_Trend_3M,Distance_Trend_3M,Months_Since_Last_Flight,CLV,CLV_Per_Year,Salary,Membership_Age,Cancelled,Gender,Education,Marital Status,Loyalty Card,Enrollment Type
712114,25.0,42539.0,63808.5,7.545454545454546,13336.272727272728,20004.409090909092,0.013204352448580467,9.0,15687.0,0.0,3235.36,3235.36,87293.0,0,0,Female,Bachelor,Married,Nova,2018 Promotion
170232,0.0,0.0,0.0,0.125,213.25,213.25,0.0,0.0,0.0,0.0,15320.37,3830.0925,91877.0,3,1,Male,Bachelor,Married,Star,Standard
712130,6.0,6794.0,6794.0,1.5416666666666667,2512.0,2512.0,0.0,1.0,1506.0,0.0,4130.63,826.126,128691.0,4,0,Male,Master,Single,Star,Standard
712132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.74,1767.435,78641.0,3,1,Female,Bachelor,Married,Nova,Standard
712220,5.0,9255.0,9255.0,0.20833333333333334,385.625,385.625,0.0,5.0,9255.0,0.0,6073.24,6073.24,108785.0,0,0,Female,Master,Divorced,Nova,Standard
712236,4.0,6885.0,6885.0,1.0416666666666667,1422.0416666666667,1422.0416666666667,0.0,3.0,5439.0,0.0,2430.51,1215.255,92744.0,1,0,Female,Bachelor,Married,Star,Standard
713636,0.0,0.0,0.0,1.2083333333333333,1796.5833333333333,1796.5833333333333,0.0,0.0,0.0,0.0,4212.8,842.5600000000001,48109.0,4,0,Male,Doctor,Married,Star,Standard
170211,3.0,6726.0,6726.0,1.9166666666666667,3314.25,3314.25,0.0,-2.0,-3586.0,0.0,8544.41,1220.6299999999999,52559.0,6,0,Female,Bachelor,Single,Nova,Standard
712248,3.0,3552.0,3552.0,1.0416666666666667,1458.2083333333333,1458.2083333333333,0.0,0.0,0.0,0.0,4407.97,881.594,80313.0,4,0,Male,Bachelor,Married,Star,Standard
712362,3.0,2991.0,2991.0,1.125,1550.875,1550.875,0.0,0.0,0.0,0.0,4686.47,1562.1566666666668,74413.0,2,0,Male,Bachelor,Married,Nova,Standard
712426,3.0,6795.0,6795.0,1.9166666666666667,3064.125,3064.125,0.0,-4.0,-5844.0,0.0,18399.83,4599.9575,,3,0,Female,College,Single,Nova,Standard
712521,0.0,0.0,0.0,1.2916666666666667,1940.1666666666667,1940.1666666666667,0.0,0.0,0.0,0.0,2849.25,712.3125,78245.0,3,0,Male,Bachelor,Divorced,Nova,Standard
712584,20.0,34842.0,52263.0,7.0,10712.454545454546,16068.681818181818,0.0,6.0,4980.0,0.0,2716.19,2716.19,,0,0,Female,College,Married,Star,2018 Promotion
712590,9.0,5787.0,8680.5,3.909090909090909,4221.181818181818,6331.772727272727,0.0,9.0,5787.0,0.0,8256.3,8256.3,46029.0,0,0,Male,Bachelor,Married,Nova,2018 Promotion
170152,8.0,12640.0,12640.0,0.3333333333333333,526.6666666666666,526.6666666666666,0.1035229569737222,5.0,6925.0,0.0,23187.15,23187.15,74689.0,0,0,Female,Bachelor,Married,Aurora,Standard
712605,5.0,8777.0,8777.0,1.4583333333333333,2354.75,2354.75,0.0,1.0,549.0,0.0,6089.77,3044.885,83782.0,1,0,Female,Bachelor,Married,Star,Standard
950393,5.0,6990.0,6990.0,1.375,1841.4583333333333,1841.4583333333333,0.0,2.0,1337.0,0.0,5548.03,2774.015,81518.0,1,0,Female,Bachelor,Divorced,Nova,Standard
168887,15.0,36420.0,54630.0,4.363636363636363,6816.363636363636,10224.545454545454,0.0,15.0,36420.0,0.0,6418.25,6418.25,66041.0,0,0,Female,Bachelor,Divorced,Aurora,2018 Promotion
169950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5210.35,5210.35,97604.0,0,0,Female,Bachelor,Single,Star,Standard
713853,7.0,4470.0,4470.0,1.7916666666666667,2337.0833333333335,2337.0833333333335,0.0,3.0,393.0,0.0,10080.37,5040.185,76502.0,1,0,Male,Bachelor,Married,Aurora,Standard
169857,2.0,3118.0,3118.0,1.4583333333333333,2131.5,2131.5,0.0,-1.0,-3581.0,0.0,3861.49,643.5816666666666,100159.0,5,0,Female,Bachelor,Married,Nova,Standard
714944,1.0,2170.0,2170.0,1.2083333333333333,1802.2916666666667,1802.2916666666667,0.0,-3.0,-6348.0,0.0,7636.28,2545.4266666666667,,2,0,Female,College,Single,Nova,Standard
714962,0.0,0.0,0.0,1.5416666666666667,2417.0416666666665,2417.0416666666665,0.0,0.0,0.0,0.0,10083.49,3361.1633333333334,75891.0,2,0,Male,Master,Divorced,Nova,Standard
715015,3.0,4209.0,4209.0,1.375,2477.75,2477.75,0.0,2.0,2356.0,0.0,4884.16,976.832,47834.0,4,0,Male,Bachelor,Married,Star,Standard
715184,2.0,3288.0,3288.0,0.5833333333333334,954.1666666666666,954.1666666666666,0.0,0.0,0.0,0.0,6715.29,3357.645,,1,0,Female,College,Married,Aurora,Standard
169699,0.0,0.0,0.0,0.5416666666666666,903.0833333333334,903.0833333333334,0.0,0.0,0.0,0.0,8021.07,2673.69,71635.0,2,1,Female,Bachelor,Married,Aurora,Standard
715255,2.0,2524.0,2524.0,0.625,682.8333333333334,682.8333333333334,0.0,-1.0,-750.0,0.0,2915.65,1457.825,92802.0,1,0,Male,Bachelor,Married,Nova,Standard
950304,3.0,6923.0,6923.0,0.625,1261.8333333333333,1261.8333333333333,0.0,-4.0,-8668.0,0.0,4792.81,958.5620000000001,229203.0,4,0,Male,Doctor,Married,Nova,Standard
715271,5.0,9569.0,9569.0,1.7083333333333333,2389.6666666666665,2389.6666666666665,0.0,-1.0,-3148.0,0.0,21569.34,3594.89,114567.0,5,0,Female,Master,Single,Aurora,Standard
715300,2.0,2654.0,2654.0,1.375,1978.0416666666667,1978.0416666666667,0.0,0.0,0.0,0.0,9120.07,3040.023333333333,78649.0,2,0,Male,Bachelor,Married,Nova,Standard
715369,6.0,7056.0,7056.0,1.6666666666666667,2861.2916666666665,2861.2916666666665,0.0,1.0,1608.0,0.0,2797.76,399.68,78170.0,6,0,Male,Bachelor,Married,Nova,Standard
169697,5.0,8988.0,8988.0,1.5833333333333333,2420.4583333333335,2420.4583333333335,0.0,3.0,5781.0,0.0,5701.28,950.2133333333333,62021.0,5,0,Male,Bachelor,Married,Nova,Standard
715462,2.0,4736.0,4736.0,1.4583333333333333,2532.8333333333335,2532.8333333333335,0.0,-3.0,-5553.0,0.0,4792.83,798.805,61579.0,5,0,Male,High School or Below,Divorced,Star,Standard
715514,7.0,10068.0,10068.0,0.875,1471.9166666666667,1471.9166666666667,0.20285594288114236,2.0,2380.0,0.0,5595.76,5595.76,81669.0,0,0,Female,Bachelor,Single,Aurora,Standard
715555,0.0,0.0,0.0,0.20833333333333334,295.5833333333333,295.5833333333333,0.0,0.0,0.0,0.0,5297.63,2648.815,49083.0,1,1,Male,High School or Below,Married,Nova,Standard
715640,0.0,0.0,0.0,1.7083333333333333,2750.9166666666665,2750.9166666666665,0.0,-4.0,-5036.0,0.0,2681.33,383.04714285714283,,6,0,Female,College,Married,Star,Standard
169665,4.0,8859.0,8859.0,1.4166666666666667,2217.7916666666665,2217.7916666666665,0.0,0.0,-653.0,0.0,10676.59,1779.4316666666666,72526.0,5,0,Female,Bachelor,Divorced,Aurora,Standard
714939,4.0,8912.0,8912.0,2.0416666666666665,3102.8333333333335,3102.8333333333335,0.0,0.0,0.0,0.0,2819.11,469.8516666666667,96350.0,5,0,Female,Bachelor,Married,Star,Standard
714840,4.0,3320.0,3320.0,0.16666666666666666,138.33333333333334,138.33333333333334,0.0,4.0,3320.0,0.0,33279.77,33279.77,75175.0,0,0,Female,Bachelor,Married,Star,Standard
714825,2.0,4726.0,4726.0,1.3333333333333333,2311.625,2311.625,0.0,0.0,0.0,0.0,5157.05,1289.2625,64035.0,3,0,Male,Bachelor,Divorced,Nova,Standard
714757,5.0,4254.0,4254.0,1.75,2648.0416666666665,2648.0416666666665,0.9121813031161473,1.0,705.0,0.0,6671.77,2223.9233333333336,,2,0,Male,College,Single,Nova,Standard
713981,0.0,0.0,0.0,0.8333333333333334,1444.875,1444.875,0.0,0.0,0.0,0.0,6117.03,2039.01,,2,1,Male,College,Single,Aurora,Standard
112026,7.0,15527.0,15527.0,2.3333333333333335,4131.25,4131.25,0.0,2.0,4628.0,0.0,9670.18,1934.036,185468.0,4,0,Male,Doctor,Divorced,Aurora,Standard
713998,11.0,10716.0,10716.0,1.8333333333333333,2678.0,2678.0,0.0,3.0,-281.0,0.0,4549.08,909.816,,4,0,Male,College,Married,Nova,Standard
169948,7.0,11738.0,11738.0,2.125,3486.0416666666665,3486.0416666666665,0.0,-1.0,-798.0,0.0,2215.91,738.6366666666667,,2,0,Female,College,Single,Star,Standard
950356,5.0,4531.0,4531.0,1.8333333333333333,2608.9583333333335,2608.9583333333335,0.0,2.0,2500.0,0.0,9233.19,1846.6380000000001,63079.0,4,0,Male,Bachelor,Married,Aurora,Standard
714121,2.0,4572.0,4572.0,1.7083333333333333,2615.0,2615.0,0.0,0.0,0.0,0.0,8169.51,1167.0728571428572,61764.0,6,0,Male,Bachelor,Single,Nova,Standard
714123,5.0,3932.0,3932.0,1.625,2499.2083333333335,2499.2083333333335,0.0,-3.0,-3132.0,0.0,5595.39,5595.39,86388.0,0,0,Male,Bachelor,Single,Aurora,Standard
714161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26416.25,3773.75,94499.0,6,0,Female,Bachelor,Married,Star,Standard
713831,3.0,4642.0,4642.0,2.0,2555.1666666666665,2555.1666666666665,0.0,0.0,0.0,0.0,9435.54,1572.5900000000001,,5,0,Female,College,Divorced,Star,Standard
714163,8.0,12410.0,18615.0,3.4545454545454546,5456.181818181818,8184.272727272727,0.0,-2.0,-4436.0,0.0,6521.37,6521.37,85038.0,0,0,Male,Bachelor,Married,Star,2018 Promotion
169932,8.0,10732.0,10732.0,1.75,2660.0833333333335,2660.0833333333335,0.0,0.0,0.0,0.0,4961.57,992.314,47237.0,4,0,Male,Bachelor,Single,Star,Standard
714270,2.0,1966.0,1966.0,2.0833333333333335,2749.875,2749.875,0.0,-5.0,-10975.0,0.0,5437.44,776.7771428571428,52646.0,6,0,Female,Bachelor,Married,Star,Standard
714316,10.0,15784.0,23676.0,4.909090909090909,7866.0,11799.0,0.0,-6.0,-8166.0,0.0,3527.4,3527.4,363189.0,0,0,Female,Doctor,Single,Star,2018 Promotion
714379,13.0,23544.0,23544.0,1.125,1633.375,1633.375,0.053461571787540074,5.0,11540.0,0.0,10820.0,5410.0,59298.0,1,0,Female,Bachelor,Married,Aurora,Standard
714536,7.0,14406.0,14406.0,2.0,3459.9583333333335,3459.9583333333335,0.0,4.0,9240.0,0.0,7573.34,1514.6680000000001,96019.0,4,0,Female,Bachelor,Married,Nova,Standard
714555,11.0,17057.0,17057.0,1.875,2876.25,2876.25,0.03999643684304294,5.0,11225.0,0.0,4299.84,716.64,64387.0,5,0,Male,Bachelor,Divorced,Star,Standard
950336,6.0,11548.0,11548.0,1.375,1963.7083333333333,1963.7083333333333,0.0,-1.0,-141.0,0.0,6631.67,2210.556666666667,55994.0,2,0,Female,Bachelor,Married,Aurora,Standard
169865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.36,371.56,,5,1,Male,College,Married,Star,Standard
714206,0.0,0.0,0.0,1.6666666666666667,2122.75,2122.75,0.0,-4.0,-7640.0,0.0,6950.1,1158.3500000000001,47776.0,5,0,Male,Bachelor,Married,Aurora,Standard
718764,5.0,8559.0,8559.0,2.25,3065.3333333333335,3065.3333333333335,0.0,0.0,-569.0,0.0,8276.44,2069.11,,3,0,Female,College,Single,Nova,Standard
718887,10.0,12791.0,12791.0,1.6666666666666667,2294.9166666666665,2294.9166666666665,0.0,1.0,-444.0,0.0,4734.26,946.8520000000001,,4,0,Male,College,Single,Nova,Standard
168843,4.0,7566.0,7566.0,1.5416666666666667,2076.0,2076.0,0.0,1.0,3026.0,0.0,2590.32,518.0640000000001,70912.0,4,0,Male,Bachelor,Married,Star,Standard
723438,1.0,2440.0,2440.0,0.041666666666666664,101.66666666666667,101.66666666666667,0.0,1.0,2440.0,0.0,7375.57,7375.57,56307.0,0,0,Female,Bachelor,Single,Aurora,Standard
723457,2.0,1432.0,2148.0,3.5454545454545454,3596.818181818182,5395.227272727273,0.0,0.0,0.0,0.0,6650.46,6650.46,,0,0,Female,College,Single,Star,2018 Promotion
723476,8.0,15822.0,15822.0,1.5833333333333333,2044.1666666666667,2044.1666666666667,0.0,5.0,12225.0,0.0,7469.56,1867.39,67095.0,3,0,Male,Bachelor,Married,Star,Standard
167569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2677.5,2677.5,52455.0,0,0,Female,Bachelor,Married,Star,2018 Promotion
723591,1.0,866.0,866.0,1.5833333333333333,2473.125,2473.125,0.0,-4.0,-7884.0,0.0,2693.66,538.732,53155.0,4,0,Female,Bachelor,Married,Star,Standard
112632,5.0,11048.0,11048.0,1.9583333333333333,3184.4166666666665,3184.4166666666665,0.0,-4.0,-2202.0,0.0,9006.6,9006.6,,0,0,Male,College,Married,Nova,Standard
723672,0.0,0.0,0.0,1.5416666666666667,2017.8333333333333,2017.8333333333333,0.0,-2.0,-3132.0,0.0,6305.93,1576.4825,,3,0,Male,College,Single,Nova,Standard
948961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7908.45,7908.45,100913.0,0,0,Male,Bachelor,Married,Nova,Standard
167515,1.0,2421.0,2421.0,1.6666666666666667,2379.3333333333335,2379.3333333333335,0.0,-1.0,-1570.0,0.0,2590.84,518.168,,4,0,Female,College,Married,Star,Standard
723691,6.0,4930.0,4930.0,1.9166666666666667,2637.4583333333335,2637.4583333333335,0.0,2.0,976.0,0.0,18380.39,6126.796666666666,68792.0,2,0,Male,Bachelor,Married,Star,Standard
723707,2.0,4702.0,4702.0,0.5,942.8333333333334,942.8333333333334,0.0,-4.0,-8848.0,0.0,6883.69,6883.69,94010.0,0,0,Male,Bachelor,Married,Aurora,Standard
723715,3.0,3451.0,3451.0,0.2916666666666667,338.875,338.875,0.0,-1.0,119.0,0.0,6008.18,6008.18,63769.0,0,0,Male,Bachelor,Married,Nova,Standard
723820,6.0,8799.0,8799.0,1.1666666666666667,1636.9166666666667,1636.9166666666667,0.0,1.0,3737.0,0.0,6514.43,3257.215,88350.0,1,0,Female,Bachelor,Divorced,Nova,Standard
723912,8.0,14576.0,21864.0,6.818181818181818,10794.272727272728,16191.40909090909,0.0,0.0,0.0,0.0,9780.85,9780.85,,0,0,Female,College,Single,Aurora,2018 Promotion
167491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29874.74,4979.123333333334,70434.0,5,1,Female,Bachelor,Single,Aurora,Standard
723968,0.0,0.0,0.0,0.9166666666666666,976.2083333333334,976.2083333333334,0.0,-5.0,-5435.0,0.0,24610.78,12305.39,85168.0,1,0,Female,Bachelor,Married,Star,Standard
723969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2856.95,2856.95,,0,0,Male,College,Married,Nova,Standard
723390,0.0,0.0,0.0,0.125,177.75,177.75,0.0,0.0,0.0,0.0,4655.21,775.8683333333333,54139.0,5,1,Female,Bachelor,Divorced,Star,Standard
723347,8.0,8416.0,8416.0,1.3333333333333333,1757.625,1757.625,0.0,5.0,6550.0,0.0,7713.82,3856.91,,1,0,Male,College,Married,Star,Standard
167575,0.0,0.0,0.0,0.8333333333333334,1272.6666666666667,1272.6666666666667,0.0,0.0,0.0,0.0,8083.54,4041.77,,1,1,Male,College,Single,Star,Standard
723298,1.0,1986.0,1986.0,1.375,2365.9583333333335,2365.9583333333335,704.0,0.0,0.0,0.0,7553.23,1258.8716666666667,83099.0,5,0,Male,Bachelor,Divorced,Star,Standard
722538,3.0,6123.0,6123.0,1.8333333333333333,2470.1666666666665,2470.1666666666665,0.0,0.0,0.0,0.0,3311.16,1103.72,47453.0,2,0,Female,Bachelor,Married,Nova,Standard
722566,7.0,14013.0,14013.0,2.25,3674.0,3674.0,0.0,2.0,4909.0,0.0,4723.45,944.6899999999999,53268.0,4,0,Female,Bachelor,Married,Nova,Standard
167660,4.0,7112.0,7112.0,1.4166666666666667,2180.7916666666665,2180.7916666666665,0.0,0.0,0.0,0.0,5344.99,890.8316666666666,48669.0,5,0,Male,Bachelor,Married,Star,Standard
949175,5.0,8621.0,8621.0,1.5,2179.5416666666665,2179.5416666666665,0.0,-2.0,-3426.0,0.0,5153.92,1030.784,,4,0,Female,College,Single,Aurora,Standard
722629,6.0,8754.0,8754.0,1.9166666666666667,3100.125,3100.125,0.0,0.0,-4588.0,0.0,4757.24,1189.31,81290.0,3,0,Male,Bachelor,Married,Star,Standard
722976,2.0,2860.0,2860.0,1.1666666666666667,1366.0,1366.0,0.0,2.0,2860.0,0.0,4617.39,1539.13,53315.0,2,0,Female,High School or Below,Married,Star,Standard
722988,3.0,3104.0,3104.0,1.2916666666666667,1687.9166666666667,1687.9166666666667,0.0,1.0,718.0,0.0,2941.83,490.305,79054.0,5,0,Female,Bachelor,Divorced,Star,Standard
723015,3.0,2802.0,2802.0,1.9166666666666667,2621.0,2621.0,0.0,-4.0,-9884.0,0.0,7259.33,1814.8325,52471.0,3,0,Female,High School or Below,Married,Aurora,Standard
723978,11.0,23852.0,23852.0,2.0833333333333335,3367.75,3367.75,0.0,3.0,9660.0,0.0,3499.14,699.828,59181.0,4,0,Male,Bachelor,Divorced,Nova,Standard
167587,6.0,8172.0,8172.0,2.0,2931.75,2931.75,0.0,1.0,-2191.0,0.0,2129.06,532.265,,3,0,Male,College,Divorced,Star,Standard
723061,4.0,4188.0,4188.0,2.5416666666666665,3638.8333333333335,3638.8333333333335,0.0,-1.0,-2496.0,0.0,6081.05,1520.2625,,3,0,Male,College,Single,Nova,Standard
723091,4.0,5576.0,5576.0,1.375,2406.9166666666665,2406.9166666666665,0.0,4.0,5576.0,0.0,6237.51,2079.17,,2,0,Female,College,Married,Star,Standard
723112,8.0,11625.0,11625.0,1.9166666666666667,3024.25,3024.25,0.0,0.0,6204.0,0.0,7288.3,1457.66,75383.0,4,0,Female,Bachelor,Married,Aurora,Standard
167578,5.0,8130.0,8130.0,1.4583333333333333,2117.2083333333335,2117.2083333333335,0.5222551928783383,0.0,-263.0,0.0,16301.97,2328.852857142857,100817.0,6,0,Female,Master,Married,Nova,Standard
723186,9.0,12974.0,12974.0,1.5416666666666667,2391.3333333333335,2391.3333333333335,0.0,0.0,-1456.0,0.0,5757.44,2878.72,97030.0,1,0,Female,Bachelor,Divorced,Aurora,Standard
723208,3.0,1887.0,1887.0,0.375,285.0416666666667,285.0416666666667,0.0,-1.0,-759.0,0.0,2590.21,2590.21,157654.0,0,0,Female,Doctor,Married,Star,Standard
949134,6.0,7575.0,7575.0,2.3333333333333335,3519.0416666666665,3519.0416666666665,0.0,-1.0,-1892.0,0.0,3193.82,532.3033333333334,100256.0,5,0,Female,Bachelor,Married,Nova,Standard
723262,5.0,4782.0,4782.0,0.20833333333333334,199.25,199.25,0.0,1.0,2426.0,0.0,4362.93,4362.93,74964.0,0,0,Male,Bachelor,Married,Star,Standard
723055,4.0,7244.0,7244.0,1.7083333333333333,2643.5833333333335,2643.5833333333335,0.0,-4.0,-2808.0,0.0,4864.53,694.9328571428571,59278.0,6,0,Female,Bachelor,Married,Star,Standard
722518,3.0,7091.0,7091.0,1.25,1743.125,1743.125,0.0,1.0,2405.0,0.0,2956.36,1478.18,61836.0,1,0,Female,Bachelor,Married,Star,Standard
724028,4.0,5372.0,5372.0,1.0416666666666667,1392.1666666666667,1392.1666666666667,0.0,0.0,0.0,0.0,2754.46,1377.23,50311.0,1,0,Male,Bachelor,Married,Star,Standard
948950,6.0,11436.0,11436.0,1.6666666666666667,3163.4583333333335,3163.4583333333335,0.0,1.0,2326.0,0.0,7522.07,1253.6783333333333,66831.0,5,0,Female,Bachelor,Married,Aurora,Standard
724781,7.0,8010.0,8010.0,1.5416666666666667,2130.2916666666665,2130.2916666666665,0.0,0.0,-3393.0,0.0,33473.35,5578.891666666666,56193.0,5,0,Female,Bachelor,Divorced,Nova,Standard
948825,4.0,6416.0,6416.0,1.5833333333333333,2365.25,2365.25,0.0,2.0,3854.0,0.0,2795.55,465.925,82989.0,5,0,Male,Bachelor,Married,Nova,Standard
724818,5.0,8213.0,8213.0,1.625,2640.8333333333335,2640.8333333333335,0.0,0.0,0.0,0.0,5233.99,1308.4975,78196.0,3,0,Male,Bachelor,Married,Aurora,Standard
724979,0.0,0.0,0.0,0.75,1181.4583333333333,1181.4583333333333,0.0,0.0,0.0,0.0,5189.29,2594.645,92032.0,1,1,Female,Bachelor,Single,Nova,Standard
724987,5.0,7875.0,7875.0,1.5416666666666667,2703.2916666666665,2703.2916666666665,0.0,1.0,939.0,0.0,2615.3,1307.65,50137.0,1,0,Female,Bachelor,Married,Star,Standard
167177,6.0,9384.0,9384.0,0.7916666666666666,1249.0416666666667,1249.0416666666667,0.0,-1.0,-1667.0,0.0,5717.22,5717.22,70244.0,0,0,Female,Bachelor,Married,Star,Standard
724989,6.0,13107.0,13107.0,1.7916666666666667,2952.5833333333335,2952.5833333333335,0.0,3.0,7371.0,0.0,7094.17,1182.3616666666667,48760.0,5,0,Male,Bachelor,Married,Star,Standard
725004,6.0,3870.0,5805.0,4.181818181818182,8179.090909090909,12268.636363636364,0.0,2.0,-2714.0,0.0,11121.62,11121.62,64322.0,0,0,Female,Bachelor,Divorced,Nova,2018 Promotion
725086,8.0,17093.0,17093.0,1.3333333333333333,2540.6666666666665,2540.6666666666665,0.0,5.0,10655.0,0.0,7887.96,3943.98,87951.0,1,0,Male,Bachelor,Divorced,Aurora,Standard
725100,6.0,8918.0,8918.0,1.25,1732.75,1732.75,0.0,5.0,7860.0,0.0,2453.57,490.71400000000006,80919.0,4,0,Male,High School or Below,Single,Star,Standard
725120,2.0,3636.0,3636.0,1.9166666666666667,2782.875,2782.875,0.0,-5.0,-11330.0,0.0,12904.94,3226.235,52233.0,3,0,Male,Bachelor,Divorced,Aurora,Standard
167062,4.0,5472.0,5472.0,1.125,1920.0416666666667,1920.0416666666667,0.0,3.0,4548.0,0.0,2582.41,368.9157142857143,88055.0,6,0,Male,Bachelor,Married,Star,Standard
725129,3.0,1785.0,1785.0,1.4166666666666667,1868.125,1868.125,0.0,-2.0,-3880.0,0.0,8257.67,1651.534,221857.0,4,0,Male,Doctor,Married,Aurora,Standard
112661,0.0,0.0,0.0,0.4166666666666667,396.9166666666667,396.9166666666667,0.0,0.0,0.0,0.0,4523.75,753.9583333333334,86740.0,5,1,Male,Bachelor,Married,Star,Standard
948815,5.0,11155.0,11155.0,1.7083333333333333,3177.6666666666665,3177.6666666666665,0.0,5.0,11155.0,0.0,4821.21,2410.605,78293.0,1,0,Male,Bachelor,Married,Star,Standard
725182,7.0,16579.0,16579.0,1.2916666666666667,1874.2916666666667,1874.2916666666667,0.0,3.0,6855.0,0.0,7255.95,1209.325,96953.0,5,0,Male,Bachelor,Married,Aurora,Standard
725294,0.0,0.0,0.0,1.5,2145.0,2145.0,0.0,0.0,0.0,0.0,5627.3,937.8833333333333,76899.0,5,0,Male,Bachelor,Married,Star,Standard
167219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.9,1075.225,96733.0,3,1,Male,Bachelor,Married,Star,Standard
724723,5.0,10279.0,10279.0,0.8333333333333334,1491.4583333333333,1491.4583333333333,0.0,3.0,6195.0,0.0,3028.78,1514.39,,1,0,Male,College,Single,Nova,Standard
724720,1.0,648.0,648.0,1.75,2410.9166666666665,2410.9166666666665,0.0,-3.0,-4002.0,0.0,4713.4,942.68,,4,0,Male,College,Single,Star,Standard
724660,0.0,0.0,0.0,1.1666666666666667,1495.5833333333333,1495.5833333333333,0.0,0.0,0.0,0.0,5411.94,773.1342857142856,91567.0,6,0,Female,Bachelor,Married,Star,Standard
724033,2.0,1730.0,1730.0,1.2083333333333333,1644.7916666666667,1644.7916666666667,0.0,-3.0,-4257.0,0.0,3261.02,1630.51,,1,0,Female,College,Divorced,Nova,Standard
724071,20.0,45944.0,68916.0,5.909090909090909,12544.181818181818,18816.272727272728,0.0,4.0,21072.0,0.0,5704.68,5704.68,27569.0,0,0,Male,Bachelor,Single,Nova,2018 Promotion
724139,3.0,6558.0,6558.0,2.0,3205.3333333333335,3205.3333333333335,0.0,-3.0,-2622.0,0.0,7126.47,1425.294,54514.0,4,0,Male,Bachelor,Divorced,Nova,Standard
724168,1.0,1217.0,1217.0,0.9166666666666666,1740.8333333333333,1740.8333333333333,0.0,0.0,0.0,0.0,2374.81,1187.405,,1,0,Female,College,Married,Star,Standard
724222,3.0,5647.0,5647.0,1.25,1688.0416666666667,1688.0416666666667,0.0,0.0,2498.0,0.0,2799.75,933.25,79727.0,2,0,Female,Bachelor,Married,Nova,Standard
167363,0.0,0.0,0.0,1.3333333333333333,1928.0,1928.0,0.0,0.0,0.0,0.0,4268.62,853.7239999999999,63525.0,4,0,Female,Bachelor,Single,Star,Standard
724272,7.0,14455.0,14455.0,1.625,2933.5,2933.5,0.0,1.0,2956.0,0.0,2759.98,394.28285714285715,99444.0,6,0,Male,Bachelor,Married,Nova,Standard
724378,4.0,2642.0,2642.0,1.25,1591.125,1591.125,0.0,-1.0,-4197.0,0.0,4170.69,834.1379999999999,53465.0,4,0,Male,Bachelor,Single,Nova,Standard
167465,3.0,6396.0,6396.0,1.2083333333333333,1716.6666666666667,1716.6666666666667,0.0,0.0,0.0,0.0,2568.84,1284.42,41405.0,1,0,Female,High School or Below,Married,Star,Standard
724414,5.0,3826.0,3826.0,1.5416666666666667,2175.75,2175.75,0.0,-1.0,-1594.0,0.0,5272.93,1757.6433333333334,49778.0,2,0,Female,Bachelor,Divorced,Nova,Standard
167335,7.0,13119.0,13119.0,1.7083333333333333,2206.3333333333335,2206.3333333333335,0.0,2.0,7408.0,0.0,9264.33,1323.4757142857143,82444.0,6,0,Male,Bachelor,Married,Star,Standard
948831,10.0,14633.0,14633.0,1.625,2581.0833333333335,2581.0833333333335,0.0,5.0,4870.0,0.0,7007.27,2335.7566666666667,,2,0,Male,College,Single,Nova,Standard
724435,1.0,1244.0,1244.0,1.25,1429.3333333333333,1429.3333333333333,0.0,-2.0,-2566.0,0.0,2674.73,891.5766666666667,73135.0,2,0,Male,Bachelor,Single,Star,Standard
724510,3.0,5937.0,5937.0,0.125,247.375,247.375,0.0,0.0,0.0,0.0,4996.56,4996.56,50870.0,0,0,Male,Bachelor,Single,Star,Standard
724513,7.0,9744.0,9744.0,0.4166666666666667,691.375,691.375,0.0,0.0,-4989.0,0.0,5906.94,5906.94,63694.0,0,0,Male,Bachelor,Married,Star,Standard
724599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.55,700.0785714285714,211230.0,6,0,Male,Doctor,Married,Nova,Standard
167257,5.0,10512.0,10512.0,1.6666666666666667,2542.9583333333335,2542.9583333333335,0.8161888701517707,-1.0,-1066.0,0.0,22721.47,3245.924285714286,195373.0,6,0,Male,Doctor,Married,Star,Standard
724626,3.0,1956.0,1956.0,1.0833333333333333,1167.8333333333333,1167.8333333333333,0.0,-4.0,-3884.0,0.0,6473.33,3236.665,,1,0,Female,College,Married,Star,Standard
724424,2.0,2840.0,2840.0,1.75,2695.7083333333335,2695.7083333333335,0.0,-1.0,-2158.0,0.0,3677.78,525.3971428571429,55552.0,6,0,Female,Bachelor,Married,Star,Standard
